username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
R_R_R_Jr;2015-08-25 03:56;0;0;"You know what...Id be calling Lt Baker myself cuz aint no way in hell Im letting this Koala bitch think she calling shots #boldandbeautiful";;;#boldandbeautiful;"635873309033283584";https://twitter.com/R_R_R_Jr/status/635873309033283584
StopShenhua;2015-08-24 21:22;8;3;""I believe that everyone should be calling for a royal commission or a senate inquiry" @DeborahTabart #Shenhua #koala http://www. smh.com.au/environment/co nservation/koalas-doomed-if-shenhua-watermark-coal-mine-is-approved-conservationists-say-20150715-gica0h.html ";;@DeborahTabart;#Shenhua #koala;"635774142499831808";https://twitter.com/StopShenhua/status/635774142499831808
hanaemila;2015-08-24 15:34;0;1;"I'm not over dinah calling camila 'my walz' She needs us to know that's her walz :( her koala bear :( http:// ask.fm/a/cc81ea91";;;;"635686479805718530";https://twitter.com/hanaemila/status/635686479805718530
koala_mecchi;2015-08-24 06:27;0;0;"@orettyi Calling Calling Calling ! Calling Calling Calling ! Calling Calling Calling ! Calling Calling Calling ! ";;@orettyi;;"635548852645335040";https://twitter.com/koala_mecchi/status/635548852645335040
deadgurl_;2015-08-24 04:39;0;3;"Please stop calling your boyfriends daddy. Lil nasties";;;;"635521637220155392";https://twitter.com/deadgurl_/status/635521637220155392
batrisyiahabib;2015-08-23 22:21;2;1;"parents pls teach ur kids that koalas r not bears they r marsupials stop calling them koala bears EDUCATE UR CHILDREN";;;;"635426580899082240";https://twitter.com/batrisyiahabib/status/635426580899082240
Indisaurus;2015-08-23 00:13;0;1;"Like, look how disconnected we are from the natural world. She keeps calling a koala a bear, lmao";Alafaya, FL;;;"635092451334746112";https://twitter.com/Indisaurus/status/635092451334746112
Anton_Th;2015-08-22 00:40;0;0;"This happened after calling a koala "Tony Abbott" @LiveFearlessly http:// cdn.4alltravelers.com/wp-content/uplo ... http:// tsu.co/Anton_Th/76772 302 ";;@LiveFearlessly;;"634736715199025153";https://twitter.com/Anton_Th/status/634736715199025153
_k0la;2015-08-21 11:27;0;24;"if my teachers keep calling me koala im dropping out";;;;"634537357484625921";https://twitter.com/_k0la/status/634537357484625921
koala_mecchi;2015-08-20 23:19;0;1;"Calling Calling Calling Calling Calling !";;;;"634354052931784704";https://twitter.com/koala_mecchi/status/634354052931784704
koala_mecchi;2015-08-20 23:17;0;0;"#NowPlaying Calling Calling - #MWhisperer pic.twitter.com/ihoDDALg2s";;;#NowPlaying #MWhisperer;"634353605290491904";https://twitter.com/koala_mecchi/status/634353605290491904
caramelo_koala;2015-08-20 17:43;0;0;"@AlexD0rame how does it make you feel to know that you're 17 (?) and you have fans calling you mom?";;@AlexD0rame;;"634269558530965504";https://twitter.com/caramelo_koala/status/634269558530965504
rachconfess;2015-08-20 00:29;0;1;"Willito keeps calling Timmy's iguana a " koala " or "leguana" and it's actually very cute";;;;"634009349518585856";https://twitter.com/rachconfess/status/634009349518585856
StopShenhua;2015-08-19 14:22;6;3;""I believe that everyone should be calling for a royal commission or a senate inquiry" @DeborahTabart #Shenhua #koala http://www. celsius.guru/story/3209150/ koalas-doomed-if-shenhua-watermark-mine-is-approved-says-conservationist/ ";;@DeborahTabart;#Shenhua #koala;"633856525086257152";https://twitter.com/StopShenhua/status/633856525086257152
JuliLayne;2015-08-19 14:04;0;6;"Why am I trying to be an occupational therapist when my real calling is to be a koala https:// twitter.com/BestGeniusTips /status/633849329111830529 ";;;;"633852066784538624";https://twitter.com/JuliLayne/status/633852066784538624
Kafirphobe;2015-08-19 12:33;0;1;"unintentionally calling robbert a koala";;;;"633829191264264192";https://twitter.com/Kafirphobe/status/633829191264264192
bailey_vineyard;2015-08-18 12:40;0;0;"@ISydTheKid @AmberBartolet about to start calling you syd the koala";;@ISydTheKid @AmberBartolet;;"633468521079545857";https://twitter.com/bailey_vineyard/status/633468521079545857
Sixers76Fan;2015-08-18 12:09;0;0;"Sorry for calling you a koala @LostNUnbound";;@LostNUnbound;;"633460803618869248";https://twitter.com/Sixers76Fan/status/633460803618869248
mzmustache;2015-08-17 20:43;0;0;"@foxandfriends @SteveDoocy a koala bear is not a "bear". It's a marsupial. An herbivore at that! Stop calling them bears!!!";;@foxandfriends @SteveDoocy;;"633227623406026752";https://twitter.com/mzmustache/status/633227623406026752
_mimiamaro;2015-08-17 14:09;0;1;"@Kaila_ koala I thought we were past the ogre name calling smh....";;@Kaila_;;"633128600657526784";https://twitter.com/_mimiamaro/status/633128600657526784
deadgurl_;2015-08-17 10:38;0;1;"@meghanmariee you calling me ugly????? pic.twitter.com/LlsJEeu8v2";;@meghanmariee;;"633075454799298560";https://twitter.com/deadgurl_/status/633075454799298560
noctilin;2015-08-16 09:03;0;0;"@KKUALLA_ aha it is very fun and cute. i'm just going to keep thinking that i'm calling you a cute and cuddly koala (*`*)";;@KKUALLA_;;"632689138232201216";https://twitter.com/noctilin/status/632689138232201216
Jaykayex;2015-08-16 08:52;1;1;"@___kotaa I'm debating between calling you duck or koala";Estero, FL;@___kotaa;;"632686441823387649";https://twitter.com/Jaykayex/status/632686441823387649
NoahIsPikachu;2015-08-16 01:54;0;0;"It's my fault people started calling her everyone's favorite koala mama she said it once and I just Saud it a lot after like it stuck for me";;;;"632581219654369280";https://twitter.com/NoahIsPikachu/status/632581219654369280
MentionBrey;2015-08-15 22:31;0;0;"lol gonna start calling arthur my lil koala bear he looks like one";Los Angeles, CA;;;"632530132926750720";https://twitter.com/MentionBrey/status/632530132926750720
StopShenhua;2015-08-15 20:23;2;1;""I believe that everyone should be calling for a royal commission or a senate inquiry" @DeborahTabart #Shenhua #koala http://www. smh.com.au/environment/co nservation/koalas-doomed-if-shenhua-watermark-coal-mine-is-approved-conservationists-say-20150715-gica0h.html ";;@DeborahTabart;#Shenhua #koala;"632497754292420608";https://twitter.com/StopShenhua/status/632497754292420608
BioChemGenius;2015-08-14 11:41;0;1;"@HillsLittleBro -climb up on her. "Perhaps I should start calling you Koala !"";;@HillsLittleBro;;"632004176344707072";https://twitter.com/BioChemGenius/status/632004176344707072
asap_koala;2015-08-14 01:44;0;0;"lmao some Honda driving little boy commented back on my Instagram calling me a "fat whore" do you know me? That's just so false omg";;;;"631853848152424448";https://twitter.com/asap_koala/status/631853848152424448
Wha_be_a_koala;2015-08-13 15:18;0;0;"My friend's boyfriend won't stop calling me and it's annoying";;;;"631696335184367616";https://twitter.com/Wha_be_a_koala/status/631696335184367616
AlyssaSiciliana;2015-08-13 13:37;0;0;"I always find it funny when men try to hit on me by calling me "cute." You know what's cute, a koala bear. Am I a koala bear? #bye";;;#bye;"631670768821248000";https://twitter.com/AlyssaSiciliana/status/631670768821248000
alessiaamitro;2015-08-12 15:57;0;0;"@camilacabello97 I MISS YOUR KOALA HUGS . I MISS YOU CALLING ME BEAUTIFUL AND TELLING ME IM STRONG . COME TO ME ILY";;@camilacabello97;;"631343716649816068";https://twitter.com/alessiaamitro/status/631343716649816068
lsstlar;2015-08-12 14:14;0;0;"Hi ya there!!! I'm Koala . See my eyes, how they are calling out to you? They are saying PLEASE, PLEASE be... http:// fb.me/4wbDcaFjq";;;;"631317773952679936";https://twitter.com/lsstlar/status/631317773952679936
TopKoality;2015-08-12 05:12;1;2;"@savethekoala @tipsy_ koala @KoalaFightMedia @Koalabilgess JUST CALLING ALL #koalas by @koala @TopKoality @kidkoala @dreamkoala";;@savethekoala @tipsy_ @KoalaFightMedia @Koalabilgess @koala @TopKoality @kidkoala @dreamkoala;#koalas;"631181466463023104";https://twitter.com/TopKoality/status/631181466463023104
lunarsuburbia;2015-08-12 00:28;0;0;"@PedestrianUK It must be your calling . Give up music, pursue your koala smugglin' dreams!";;@PedestrianUK;;"631110033598750720";https://twitter.com/lunarsuburbia/status/631110033598750720
mi_koala;2015-08-10 02:32;0;0;"Watching the BTS of the Young Members concert, I can see why they're calling Juri .. Makes heaps more sense now.";;;;"630416491884576769";https://twitter.com/mi_koala/status/630416491884576769
Pina_koala;2015-08-09 09:53;1;1;"Not calling my dad "dad" anymore. He is Jeff until he lets me see @Astrellion";;@Astrellion;;"630165045511589888";https://twitter.com/Pina_koala/status/630165045511589888
228kmurphy;2015-08-09 07:02;0;2;""If I ever get gonarrea I'm calling it koala syndrome." @NathanSutphen";;@NathanSutphen;;"630121824634970113";https://twitter.com/228kmurphy/status/630121824634970113
Lindsay_cobb2;2015-08-08 14:26;0;0;"Is everyone calling their bae koala now?";;;;"629871315231633408";https://twitter.com/Lindsay_cobb2/status/629871315231633408
Dani_is_a_koala;2015-08-08 00:35;0;1;"@dailyfandomdms_ she's always screaming when she's calling her friends";;@dailyfandomdms_;;"629662122008391680";https://twitter.com/Dani_is_a_koala/status/629662122008391680
PqndaMCSG;2015-08-07 08:03;0;0;"I liked a @YouTube video http:// youtu.be/2N7QFW-1iWc?a Prank Calling EP:1 W/RubyPlays Games That_One_ Koala";;@YouTube;;"629412445480689664";https://twitter.com/PqndaMCSG/status/629412445480689664
b3lovedbands;2015-08-06 16:54;0;1;"@KaleviBTSL imma start calling you da koala :o :3";;@KaleviBTSL;;"629183844340502528";https://twitter.com/b3lovedbands/status/629183844340502528
Pina_koala;2015-08-05 19:26;0;0;"Turns out I really like calling my girlfriend babygirl";;;;"628859681642016769";https://twitter.com/Pina_koala/status/628859681642016769
lsstlar;2015-08-05 18:05;0;0;"CALLING ALL NIGHT OWLS! Hi there, it's me Koala , coming to see what you're doing up so late! Or maybe you live... http:// fb.me/7CRE5j3E4";;;;"628839113085583360";https://twitter.com/lsstlar/status/628839113085583360
agora101;2015-08-05 04:40;0;0;"I can hear a koala calling , must be close to hear and smell him in this wind. He needs to head west if he is going to find females. As this";;;;"628636628165095424";https://twitter.com/agora101/status/628636628165095424
ItsVector;2015-08-05 01:24;0;2;"Koala 's snapchat story is him watching or playing dragon ball and calling it naruto...";;;;"628587429121757186";https://twitter.com/ItsVector/status/628587429121757186
BadassMer;2015-08-04 16:35;1;4;" @CuteEmergency : I NEED A BABY KOALA pic.twitter.com/rxLl5Ic1AM calling @steffizp";Sydney, New South Wales;@CuteEmergency @steffizp;;"628454233725997056";https://twitter.com/BadassMer/status/628454233725997056
UinvitedU;2015-08-03 03:31;0;1;"Young Steve: Really? Calling an election in the middle of summer,spending millions? PM Harper: Koala bro. #elex42 pic.twitter.com/rOJNTMjuWA";;;#elex42;"627894445644451840";https://twitter.com/UinvitedU/status/627894445644451840
NikHamilton;2015-08-03 02:54;0;2;"@ecachette @adamquinton cute name! Should I start calling Adam koala ?";;@ecachette @adamquinton;;"627885238513979393";https://twitter.com/NikHamilton/status/627885238513979393
hotarubiss;2015-08-02 02:04;0;0;"im never koala calling fisher tiger uncle tiger";;;;"627510343745540096";https://twitter.com/hotarubiss/status/627510343745540096
FriendsofNoosa;2015-07-31 21:45;0;0;"31 July 2015 Noosa Council Media Release Council calls for rethink on koala offset site Council is calling on... http:// fb.me/43HaFZwpF";;;;"627082750583902208";https://twitter.com/FriendsofNoosa/status/627082750583902208
gabe_the_koala;2015-07-30 14:27;0;0;"A's take the wild card and make to the World Series calling it";;;;"626609935657254912";https://twitter.com/gabe_the_koala/status/626609935657254912
SlavetoJackson;2015-07-29 13:23;0;0;"Ellie keeps calling me a koala :) that was my favorite animal in 4th grade";;;;"626231466767204352";https://twitter.com/SlavetoJackson/status/626231466767204352
Koala_pocketts_;2015-07-25 06:34;0;3;"@AmazingPhil babies are soft. Babies play w/ triangular toys. Your voice is soft. She's calling u Illuminati";;@AmazingPhil;;"624679130806775808";https://twitter.com/Koala_pocketts_/status/624679130806775808
Killer_Koala_;2015-07-24 05:41;0;0;"My my my. Was it the pot calling the kettle or what?!";;;;"624303405478072320";https://twitter.com/Killer_Koala_/status/624303405478072320
tipsy_koala;2015-07-23 12:35;0;0;"#Beach & #Rum calling !! http://www. tipsykoala.com pic.twitter.com/5UdLBatTlJ";;;#Beach #Rum;"624045139007135744";https://twitter.com/tipsy_koala/status/624045139007135744
deadgurl_;2015-07-23 03:20;0;0;"WHY IS THE NO CALLER ID KEEP CALLING ME.";;;;"623905456654696449";https://twitter.com/deadgurl_/status/623905456654696449
KaiiilaMarie;2015-07-22 16:35;0;0;"I feel like calling people and telling them how my day was , like I just get in these super talkative moods when there's no one 2 talk to";;;;"623743254446518272";https://twitter.com/KaiiilaMarie/status/623743254446518272
mark_dengate;2015-07-20 21:49;0;0;"@realscientists Is moving portions of the koala population as feasible as culling ? And obviously more publicly palatable.";;@realscientists;;"623097290052407297";https://twitter.com/mark_dengate/status/623097290052407297
TopKoality;2015-07-20 17:38;0;1;"@JoelTodero is anyone here who's calling koala ?";;@JoelTodero;;"623034217786658816";https://twitter.com/TopKoality/status/623034217786658816
Lazzington_;2015-07-20 14:44;0;1;"@KreepyKoalaYT @numeroswift nmero, you are calling Koala is "kid" even though he is acting wayyy more mature than you.";;@KreepyKoalaYT @numeroswift;;"622990396130504705";https://twitter.com/Lazzington_/status/622990396130504705
nurainithlin_98;2015-07-20 14:00;0;0;"he keeps calling me koala aigooooo";;;;"622979478197682177";https://twitter.com/nurainithlin_98/status/622979478197682177
Rude757;2015-07-19 04:28;0;0;"Accident lmao RT @MsShaySierra : Rude calling Bay a koala , lol";;@MsShaySierra;;"622472961803489280";https://twitter.com/Rude757/status/622472961803489280
MsShaySierra;2015-07-19 04:25;0;0;"Rude calling Bay a koala , lol";;;;"622472372403236864";https://twitter.com/MsShaySierra/status/622472372403236864
blackadlerqueen;2015-07-18 00:25;0;0;"THAT BODY CLING IS SO COOL I AM CALLING IT THE KOALA . #banting";North Region, Singapore;;#banting;"622049511045640192";https://twitter.com/blackadlerqueen/status/622049511045640192
Nala_Koala;2015-07-16 15:35;0;8;"Me: thanks for calling me pretty even when I'm ugly Nevan: yeah your welcome.";;;;"621553729574039552";https://twitter.com/Nala_Koala/status/621553729574039552
MichelleSuiter;2015-07-15 15:55;0;0;"Conservationist Deborah Tabart OAM CEO of the Aus Koala FDN I believe that everyone should be calling for a RC or a senate inquiry #Shenua";;;#Shenua;"621196477675646976";https://twitter.com/MichelleSuiter/status/621196477675646976
Panz21;2015-07-15 15:07;0;0;"calling this drink the Funky Koala cause why not. #BH . https:// instagram.com/p/5JPxcYqb2E/";;;#BH;"621184285320593408";https://twitter.com/Panz21/status/621184285320593408
peterjameswills;2015-07-15 11:38;6;3;""I believe that everyone should be calling for a royal commission or a senate inquiry" @DeborahTabart #Shenhua #koala http://www. smh.com.au/environment/co nservation/koalas-doomed-if-shenhua-watermark-coal-mine-is-approved-conservationists-say-20150715-gica0h.html ";;@DeborahTabart;#Shenhua #koala;"621131701830291456";https://twitter.com/peterjameswills/status/621131701830291456
CriseldaLouu;2015-07-14 03:45;0;0;"he only started calling me koala bear cause i call him polar bear because he always has the apartment at like 60 degrees!";;;;"620650164529709056";https://twitter.com/CriseldaLouu/status/620650164529709056
LianalovesNiall;2015-07-13 20:11;0;0;"FYI PEOPLE KOALAS ARE NOT BEARS SO STOP CALLING THEM KOALA BEARS #koala";;;#koala;"620535926721114112";https://twitter.com/LianalovesNiall/status/620535926721114112
paintinmahair;2015-07-13 14:01;0;1;"@bibIegirI I'm calling u koala now";;@bibIegirI;;"620442949025828864";https://twitter.com/paintinmahair/status/620442949025828864
RICKYHAYWARD;2015-07-12 20:57;0;0;"My snapchat story makes me laugh every time, my little sister calling me a 'fat koala ' in an Australian accent";;;;"620185242830262272";https://twitter.com/RICKYHAYWARD/status/620185242830262272
KarlaThe_Koala;2015-07-12 10:05;0;1;"@JNastyy03 cause the nigga that be making the schedules be fucking up 24/7. Or stupid ass people be calling off last minute.";St Paul, MN;@JNastyy03;;"620021181698080768";https://twitter.com/KarlaThe_Koala/status/620021181698080768
mutaharu;2015-07-11 15:21;0;1;"@glamdoodle also i hope koala is bitter bc ppl keep calling him " koala bear" despite not being part of the same species";;@glamdoodle;;"619738308432662528";https://twitter.com/mutaharu/status/619738308432662528
melissamaezing;2015-07-11 10:36;0;0;"I shared a video of a koala on fb and steven is calling me out on it.... foh mun";;;;"619666614057725952";https://twitter.com/melissamaezing/status/619666614057725952
HollowEmbraces;2015-07-08 02:28;0;0;"I don't know why you call me your bff if you hardly talk to me, it's like calling a Koala a bear, we all know it's not true. Just (1/2)";;;;"618456479448875013";https://twitter.com/HollowEmbraces/status/618456479448875013
hotarubiss;2015-07-08 02:06;0;2;"koala calling sabo peabrain is the cutest";;;;"618450963557277696";https://twitter.com/hotarubiss/status/618450963557277696
johnsongriffinj;2015-07-07 18:48;0;2;"Calling on #Australians to please send a #Talking #Koala to me here in Michigan so I can somehow charm my way into a job";;;#Australians #Talking #Koala;"618340849756209152";https://twitter.com/johnsongriffinj/status/618340849756209152
damiilola_;2015-07-06 09:20;0;0;"Why cos he won't give me uncute nicknames? How will your boo be calling you ketchup and koala please https:// twitter.com/TheOnlySowmiee /status/617834283697340416 ";;;;"617835595197468672";https://twitter.com/damiilola_/status/617835595197468672
EmilyJayneFriar;2015-07-05 05:24;0;0;"Why does Rohan keep calling Brit a koala bear";;;;"617413707283460096";https://twitter.com/EmilyJayneFriar/status/617413707283460096
kemist_Gold;2015-07-03 22:21;0;0;"I wonder if this also goes for the girls infront of koala after 10pm, calling everyone that passes "babe, short or long"";Accra, Ghana;;;"616944970625339392";https://twitter.com/kemist_Gold/status/616944970625339392
ifxfeed;2015-07-03 06:00;0;0;"A themfalumpadump and a quadimabiddle play chess.->a koala calling a man a litterbug coos he dropped rubbish http://www. playinterference.com/view/50411/";;;;"616698077924036608";https://twitter.com/ifxfeed/status/616698077924036608
chrisomni;2015-07-03 01:22;0;0;"I wonder how many corrections @NPRAskMeAnother got for calling a Koala , a Koala Bear.";;@NPRAskMeAnother;;"616627971386839040";https://twitter.com/chrisomni/status/616627971386839040
thomas_violence;2015-07-02 14:22;7;38;"americans love calling things things that they arent: koala BEARS, pizza PIES, friend ZONES";;;;"616461797558611968";https://twitter.com/thomas_violence/status/616461797558611968
Koala_Bee;2015-07-02 06:19;8;5;"President @HageGeingob Over 100 thousand signatures calling for an end to #Namibia #sealhunt https:// secure.avaaz.org/en/petition/Th e_Seals_Of_Nam_End_the_seal_hunt_in_Namibia/?pv=67 pic.twitter.com/8kxkf7OZOR";;@HageGeingob;#Namibia #sealhunt;"616340462887141376";https://twitter.com/Koala_Bee/status/616340462887141376
UnkleKnacker;2015-07-01 23:16;0;0;"@robdelaney I'm beginning to think calling my daughter 'Endangered Tiger' was a mistake ?, her sisters Panda and Koala hate hunting anyway.";;@robdelaney;;"616233986877169664";https://twitter.com/UnkleKnacker/status/616233986877169664
Pina_koala;2015-06-30 01:45;0;0;"@twitter I'm calling "Twitter" Twittet now. Until you add an edit feature.";;@twitter;;"615546726095659008";https://twitter.com/Pina_koala/status/615546726095659008
SkippyJYo;2015-06-27 20:19;0;0;"@JaimeMGallardo I see. Somebody insulted you by calling you a koala .";;@JaimeMGallardo;;"614739947552047105";https://twitter.com/SkippyJYo/status/614739947552047105
BBohaty;2015-06-27 08:42;1;1;"He keeps calling the Koala marriage a mistake. #BoldandBeautiful";;;#BoldandBeautiful;"614564483931836416";https://twitter.com/BBohaty/status/614564483931836416
penguinscobain;2015-06-27 06:51;0;0;"@BryanStars stop calling Jordan he's a koala";;@BryanStars;;"614536525171326976";https://twitter.com/penguinscobain/status/614536525171326976
hotarubiss;2015-06-26 20:13;0;1;"@heterophobezoro SABO CALLING ROBIN MOM AND GETTING REALLY FLUSTERED ABOUT IT AND KOALA TEASES HIM FOR WEEKS";;@heterophobezoro;;"614375891032891392";https://twitter.com/hotarubiss/status/614375891032891392
paythehuman;2015-06-26 16:46;0;0;"this MF keep calling me koala ! knowing who started it!!";;;;"614323720329555968";https://twitter.com/paythehuman/status/614323720329555968
StephaanieeAnne;2015-06-26 15:49;0;1;"i have found my koala calling";;;;"614309481111883776";https://twitter.com/StephaanieeAnne/status/614309481111883776
koala_kelsey;2015-06-25 13:53;0;2;"@lauren_kohler is calling some sketch ass number at midnight telling some machine her info so she can go to the beach in 2 months. Sketchy";;@lauren_kohler;;"613917795328348160";https://twitter.com/koala_kelsey/status/613917795328348160
mousetiel;2015-06-25 00:30;0;1;"@400luxash calling me a koala is actually being a koala and you said they are cute so im a koala and that means im cute haha.v adorable! :^)";;@400luxash;;"613715767708774400";https://twitter.com/mousetiel/status/613715767708774400
koala_luke;2015-06-24 20:19;0;0;"So will Luke now follow people based off indirects calling him Doge Hemmings";;;;"613652653265014784";https://twitter.com/koala_luke/status/613652653265014784
HONESTLYANAKlN;2015-06-22 03:56;0;1;"@Dani_is_a_ koala @mgcfthalsey_ she has a point. it's all extremely inappropriate for underage girls to be calling him daddy";;@Dani_is_a_ @mgcfthalsey_;;"612680447328407552";https://twitter.com/HONESTLYANAKlN/status/612680447328407552
truthfullytroye;2015-06-21 12:52;0;0;"i can't decide whether troye is my lil koala or my evil koala or if calling him a koala is problematic or creepy";;;;"612452924288053248";https://twitter.com/truthfullytroye/status/612452924288053248
c_zoltowski;2015-06-20 07:06;0;0;"told the almost three year old I babysit that my friends call me koala bear and now she's calling me it";;;;"612003630766538754";https://twitter.com/c_zoltowski/status/612003630766538754
Jg877cashnow;2015-06-17 12:09;0;0;"@NBA if your refs don't start calling games better....this koala will cry! pic.twitter.com/Bw8RefBi8r";;@NBA;;"610992544474886144";https://twitter.com/Jg877cashnow/status/610992544474886144
LAURINAHSTHUG;2015-06-16 01:48;0;0;"Life goals - get a koala hug from Camila, Lauren calling me babe, a norminah selfie and an ally hug";;;;"610473935067578368";https://twitter.com/LAURINAHSTHUG/status/610473935067578368
Legenddd__;2015-06-15 09:58;0;1;"- I don't appreciate you calling me a puppy and koala bear then laughing at my cut . your my mans";;;;"610235011007168512";https://twitter.com/Legenddd__/status/610235011007168512
_166sr;2015-06-14 14:37;0;0;"@soapwikijohn Oh I hope so I'm so over people calling her cousin koala coz all people no about her is she is from australia & eric's neice";;@soapwikijohn;;"609942681289003008";https://twitter.com/_166sr/status/609942681289003008
truthfullytroye;2015-06-14 12:05;0;0;"can calling troye an evil koala be a thing";;;;"609904405442392065";https://twitter.com/truthfullytroye/status/609904405442392065
dongdingwoo;2015-06-14 02:15;0;0;"why you guys, stop calling my koala a kitty ;;;;;";;;;"609755965466898432";https://twitter.com/dongdingwoo/status/609755965466898432
Pocky_Kira;2015-06-13 06:18;0;0;"I have the worst bedhead and my mom keeps calling me emo. I look like a koalaroo ( koala + kangaroo).";;;;"609454734349504512";https://twitter.com/Pocky_Kira/status/609454734349504512
Kinky_Koala_;2015-06-12 21:23;0;3;"Off work. PS4 is calling my name..I'm a low key gamer..";;;;"609320124567322624";https://twitter.com/Kinky_Koala_/status/609320124567322624
Birdrangers01;2015-06-12 16:08;0;1;"Koala calling at dusk last night, sounded like me getting out of bed #wildoz photo of Mum & baby from few years ago pic.twitter.com/U0eZEHFAhH";;;#wildoz;"609240742691631104";https://twitter.com/Birdrangers01/status/609240742691631104
ciaraaaannn;2015-06-11 22:50;0;2;"I'm moving to Australia, buying a pet koala , calling him Kevin and marrying Fat Amy from Pitch Perfect. Life Goals.";;;;"608979545711124480";https://twitter.com/ciaraaaannn/status/608979545711124480
wpgjets2_0;2015-06-10 13:56;0;0;"@donnovanbennett calling Delly the koala #cutoruncut kinda racist?";;@donnovanbennett;#cutoruncut;"608482786698100737";https://twitter.com/wpgjets2_0/status/608482786698100737
JaneKempeArt;2015-06-08 12:30;0;0;"The World Today RN story Fur seals in the Murray River. Why do people insist animal control requires culling . Dumb. Culling koala dumb!";;;;"607736423370743809";https://twitter.com/JaneKempeArt/status/607736423370743809
myprinceGACKT;2015-06-08 04:58;0;0;"@Love4AnimalsNL US forces of dolphin slaughter involved. Many man talk to mass culling of the koala of about 686 head of Australia is less.";;@Love4AnimalsNL;;"607622785213464576";https://twitter.com/myprinceGACKT/status/607622785213464576
thfriendIyghost;2015-06-06 23:02;1;3;"okay please understand that koalas aren't koala /bears/ they are not bears stop calling them koala bears stop stOP";;;;"607170621173153792";https://twitter.com/thfriendIyghost/status/607170621173153792
KOALA_Kids1;2015-06-06 11:34;0;0;"Calling all horse lovers! Koala Kids and Horseback Equine Education are looking for a little girl, aged around... http:// fb.me/7qZOGJ9z9";;;;"606997566694268928";https://twitter.com/KOALA_Kids1/status/606997566694268928
Maibbit;2015-06-06 04:32;0;2;"Then a friend on fb, calling my doodles soothing and warm (so honoured, somehow.. she was referring to koala & bun https:// twitter.com/Maibbit/status /600665710038274048 )";;;;"606891411171065856";https://twitter.com/Maibbit/status/606891411171065856
kordelevingne;2015-06-04 01:24;0;0;"I miss Normani's hugs and Ally's smile and Dinah calling me gorgeous and Lauren calling me her sister and Camila's koala hug";;;;"606119310763937793";https://twitter.com/kordelevingne/status/606119310763937793
Gussay03;2015-06-02 08:45;0;7;"Graham said calling @ji2_eun0330 a koala was racist pic.twitter.com/5oA0S1IvIh";Michigan, USA;@ji2_eun0330;;"605505418211803137";https://twitter.com/Gussay03/status/605505418211803137
xiexiecaptain;2015-06-02 05:25;0;2;"ALSO! Psych thinks the fatigue was actually from my Prozac. So imma stop that & see if I feel less the koala schedule is calling me";;;;"605455029307363329";https://twitter.com/xiexiecaptain/status/605455029307363329
GJFKessler;2015-06-01 23:25;0;0;"@PezDOY I've taken to calling Lil a koala";;@PezDOY;;"605364614243733504";https://twitter.com/GJFKessler/status/605364614243733504
_166sr;2015-06-01 16:04;0;0;"Will people stop calling Ivy Cousin Koala so over it!!!! #BoldandBeautiful";;;#BoldandBeautiful;"605253638752075776";https://twitter.com/_166sr/status/605253638752075776
tragicluhan;2015-06-01 12:55;1;2;"I don't think calling him Ben Ben and Koala is appropriate now pic.twitter.com/4idEglKvIk";;;;"605205951310790656";https://twitter.com/tragicluhan/status/605205951310790656
AmiishaIsabella;2015-06-01 12:25;0;1;"@MrTicklers who the fuck you calling a doggy koala";;@MrTicklers;;"605198410942160897";https://twitter.com/AmiishaIsabella/status/605198410942160897
Tetrisnet;2015-05-31 21:09;0;0;"@Luke_FoleyNSW - What happened to your plan for a Koala Reserve in NSW? Vic has excess & culling , Qld Koala 's are becoming extinct.";;@Luke_FoleyNSW;;"604967857617707008";https://twitter.com/Tetrisnet/status/604967857617707008
lmjasfuck;2015-05-30 10:50;0;1;"@Dani_is_a_ koala since when did calling women hoes become funny i'm so done with people";;@Dani_is_a_;;"604449895613726720";https://twitter.com/lmjasfuck/status/604449895613726720
_49SK;2015-05-29 23:28;9;1;"Culling of #kangaroo or #koala = OK, but, dolphin = NG...riddle. pic.twitter.com/1EJ6ZBWAeb #Tweet4Taiji #ShutTaijiDown #OpKillingBay";;;#kangaroo #koala #Tweet4Taiji #ShutTaijiDown #OpKillingBay;"604278058917318656";https://twitter.com/_49SK/status/604278058917318656
Dani_is_a_koala;2015-05-29 13:43;1;1;"@PAKSHETXMUKE STOP CALLING ME FAKE DAMMIT";;@PAKSHETXMUKE;;"604130998125760512";https://twitter.com/Dani_is_a_koala/status/604130998125760512
2AFight;2015-05-29 04:17;0;0;"@koala _burger I'm calling out Obama, who as candidate said Israel has the right to defend itself, but since has changed his position";;@koala;;"603988565383454721";https://twitter.com/2AFight/status/603988565383454721
cassiezervos;2015-05-28 09:06;0;0;"Anger over Cape Otway koala culling http:// bit.ly/1AuO5zR @geelongaddy";;@geelongaddy;;"603698754131259392";https://twitter.com/cassiezervos/status/603698754131259392
juliextrinh;2015-05-28 08:59;1;1;"@beingbrianpham my friends are calling you baby koala";;@beingbrianpham;;"603697019626983424";https://twitter.com/juliextrinh/status/603697019626983424
jez_tuya;2015-05-27 16:58;1;0;"@minitreehouse Charles. I'm calling it. I Don't Like Koala is my favourite picture book this year. Can't get over how awesome it is! :D";;@minitreehouse;;"603455341456592897";https://twitter.com/jez_tuya/status/603455341456592897
